id,property_id,property_name,city,province,area,state,address,room_count,room_type, tad_review_rating
"3692","721080","Isotope Guest House","Goa","Goa","'Morjim Beach-North Goa'","Goa","New waddo,Opp Hotel Papa Jolly,Nr Full Power Tattoo,Ashwem Morjim Beach Rd., Morjim Goa 403512","0","Deluxe AC Double room","0"
"3693","708948","Hotel Kumar Residency","Dharamshala","Dharamshala","'Mcleodganj'","HimachalPradesh","Hotel Kumar Residency Dharamkot road, Bhagsunag","12","Super Deluxe Room","3"
"3694","724418","Hotel Natraj","Dharamshala","Dharamshala","'Mcleodganj Mall'","HimachalPradesh","Mcleodganj, Upper Dharamshala","24","Deluxe Room","3.9"
"3695","1350472","OYO Rooms Tibet Road Gangtok","Gangtok","Gangtok","'Central Gangtok'","Sikkim","Tibet Road, near Caf̩ live & loud Tibet Road","15","Standard Room Non AC","4.9"
"3696","46885","Beira Mar Alfran Resort","Goa","Goa","'Baga Beach-North Goa'","Goa","Saunta Vaddo,Baga Road, Calangute","100","Non AC Room","3"
"3697","46868","Terra Paraiso","Goa","Goa","'Calangute Beach-North Goa'","Goa","Gauravvaddo, Calangute, Bardez","65","Super Deluxe Room","4"
"3698","957270","OYO Premium Hill Top","Dharamshala","Dharamshala","'Lower Dharamshala'","HimachalPradesh","HOTEL THE RAJ HIMAYALAN Khanyara Road","15","Standard Room AC","3.5"
"3699","724485","Delight Hotels The Fortuna","Gangtok","Gangtok","'Paljor Stadium Road'","Sikkim","Third Mile , By-Pass , Lower Bojogori (Near Tashi View Point)","23","Deluxe Room","4"
"3700","726324","Hotel Vandana","Dwarka","Dwarka","'Near National Highway'","Gujarat","State Highway, Station Road, Dwarka: 361335","20","Double Room","4"
"3701","42036","La Vaiencia Beach Resort","Goa","Goa","'Morjim Beach-North Goa'","Goa","Tembwada, Morjim Beach, Pernem","24","Deluxe Pool View","2.5"
"3702","955246","Hotel King's Fort","Durg","Durg","'Durg Railway Station'","Chhattisgarh","Station Road Malviya Nagar","20","Super Deluxe Room","2.4"
"3703","709554","Little India Beach Cottages","Goa","Goa","'Calangute Beach-North Goa'","Goa","Villa Goesa Rd, behind Farenheit Hotel, Cobravaddo, Calangute","8","Standard AC Room","4.5"
"3704","40479","Ronil Royale","Goa","Goa","'Baga Beach-North Goa'","Goa","Baga Calangute, Bardez","23","A/C Rooms","4"
"3705","51383","Dudhsagar Spa Resort","Goa","Goa","'South Goa Vicinity'","Goa","Dudhsagar-Goa, Near Mollem Check Post, Mollem 403410","12","Deluxe Room","3.5"
"3706","755420","Maya Baas","Gangtok","Gangtok","'Rumtek'","Sikkim","Rautay, Rumtek, Opposite Durga Mandir","5","Superior Room","4.8"
"3707","742138","Simoes Residency","Goa","Goa","'Calangute Beach-North Goa'","Goa","Near Dolphin Circle, Naikavaddo, Calangute","9","Deluxe Room","5"
"3708","916086","Hotel Shakun","Gaya","Gaya","'Gaya Junction/ Station Road'","Bihar","Opp. Gaya Railway Station","12","Standard Room","4.9"
"3709","1357204","Hotel The Divine Hima","Dharamshala","Dharamshala","'Norbulingka'","HimachalPradesh","Norbulingka Monastery & Insutitue Sidhpur","0","Deluxe Executive Suite","0"
"3710","388124","Whispering Winds Resort","Dharamshala","Dharamshala","'Khanyara'","HimachalPradesh","Khaniara Road, Dharamsala","8","Deluxe Room","3"
"3711","1331570","OYO Rooms Morjim Ashvem Road","Goa","Goa","'Morjim Beach-North Goa'","Goa","Morjim Ashwem Rd New Wada Goa","15","Standard Room AC","2.2"
"3712","315276","Hotel Suhim Portico","Gangtok","Gangtok","'Paljor Stadium Road'","Sikkim","Helipad Road, Near District Administrative Centre, Uppersichey, Gangtok Sikkim","0","Super Deluxe Room","4.5"
"3713","1344084","OYO Rooms Fort Road","Diu","Diu","'Fort Road'","DamanandDiu","Hotel Relax Inn Bunder Road DIU","15","Standard Room AC","4.6"
"3714","712372","Perola do Mar Resort","Goa","Goa","'Candolim Beach-North Goa'","Goa","Opposite Primary Health Center,Sequira Vaddo,Candolim, Bardez, Goa","37","Standard Room AC","2.5"
"3715","1356246","Hotel Majhi","Goa","Goa","'Morjim Beach-North Goa'","Goa","H.No. 759, Newvaddo, Morjim- Ashvem Road. Morjim , Goa, India 403512","0","Standard Non A/C","0"
"3716","1347840","OYO Rooms Near RBI","Gangtok","Gangtok","'Deorali'","Sikkim","NH 31-A | Amdo Golai, near Deorali stand,Indira by pass junctionGangtok","15","Standard Non AC","4.3"
"3717","387525","Hotel Prity Sangam","Ganpatipule","Ganpatipule","'Ganpatipule'","Maharashtra","Near Helipad, Dist. Ratnagiri","15","Non Ac Couple Room","4.5"
"3718","330018","Hotel Changlo Chen","Gangtok","Gangtok","'Central Gangtok'","Sikkim","Nam Nang Road (Beside Dena Bank)","12","Super Deluxe","4"
"3719","321713","Villa Anjuna","Goa","Goa","'Anjuna Beach-North Goa'","Goa","Anjuna Beach Road, Anjuna, Goa. 403509","0","Pool View Room","4"
"3720","732201","Harmony Vijay Palace","Dharamshala","Dharamshala","'Lower Dharamshala'","HimachalPradesh","0","0","Deluxe Room","0"
"3721","374982","Hotel Nandini Residency","Dharamshala","Dharamshala","'Naddi Village'","HimachalPradesh","Naddi,po-dal lake, Upper Dharamshala","18","Premium Room","4"
"3722","719024","Hotel Chamunda","Dharamshala","Dharamshala","'Chamunda Devi'","HimachalPradesh","Hotel Chamunda and Restaurant, VilaageDadh, Post office- Chamunda Devi, Dist. Kangra","22","Deluxe Room","5"
"3723","742334","Shankar Hotel","Goa","Goa","'North Goa Vicinity'","Goa","JunasWada, Mandrem Beach, North Goa, Mandrem 403527","11","Standard Room Non AC","4.5"
"3724","712577","The Shire","Gangtok","Gangtok","'Central Gangtok'","Sikkim","Tshugshing House, Below AIR Quarters, Arithang","7","Super Deluxe","4.5"
"3725","1347532","OYO Premium Development Area Zero Point","Gangtok","Gangtok","'Developement Area'","Sikkim","Before Sangram Bhawan, Development Area Jiwan Theeng Marg Gangtok","15","Standard Room Non AC","3.3"
"3726","1353968","Studio 7 Apartment","Goa","Goa","'Anjuna Beach-North Goa'","Goa","Near Casa Anjuna, D'Mello Waddo, Anjuna,Goa - 403509","14","Studio Non A/C","4.4"
"3727","743488","Viki Holiday Home","Ganpatipule","Ganpatipule","'Ganpatipule'","Maharashtra","Near White lotus pool, At post Malgund Ganpatipule, Ratnagiri, Ganpatipule,","0","Standard Room Two Bed","0"
"3728","165741","Hotel White Conch Residency","Gangtok","Gangtok","'Central Gangtok'","Sikkim","Church Road, Near Mount Deepam School, Gangtok, Sikkim Major Landmark: Near Pelling Stand.","14","Super Deluxe Room","4"
"3729","40478","The Menino Regency","Goa","Goa","'Panjim'","Goa","Doctor Dada Vaidya Road, Near Jama Masjid, Panjim, Goa","45","Deluxe Room","3.5"
"3730","956096","OYO Rooms Waterfall View","Dharamshala","Dharamshala","'Mcleodganj'","HimachalPradesh","Infront of shivani clinic Bhagsunag, Bhagsunag Mcleod-Ganj","15","Standard Room","4.6"
"3731","724518","The Merit Residency Inn","Goa","Goa","'Calangute Beach-North Goa'","Goa","125/4, Calangute - Anjuna Rd, Behind Hotel Udapi Darbar, Porbavaddo, Calangute","24","Standard AC Room","3"
"3732","774398","Hotel Central Ninamma","Gangtok","Gangtok","'Paljor Stadium Road'","Sikkim","P.S. road near Paljor Namgyal Girls High School","16","Deluxe Room","4"
"3733","956174","Hotel Himshika Residency","Gangtok","Gangtok","'Paljor Stadium Road'","Sikkim","Dr. B. R. Ambedkar Road, Upper Sichey","12","Deluxe Double Room","3.8"
"3734","868404","Tamang House Homestay","Gangtok","Gangtok","'Paljor Stadium Road'","Sikkim","Tamang House, Upper Sichey","15","Standard Room Non AC","4.5"
"3735","738182","Hotel Mayal Retreat","Gangtok","Gangtok","'Arithang'","Sikkim","Lower Burtuk Nr. Helipad","28","Deluxe Room","3.5"
"3736","1341510","Rendezvous Beach Resort","Goa","Goa","'Dona Paula-North Goa'","Goa","Vainguinim Valley, Dona Paula, Goa 403004","56","Standard Compact","4.5"
"3737","1336880","Cozzet Hotel","Digha","Digha","'New Digha'","WestBengal","Plot No: 79, Sector- N2, Purba Medinipur","66","Superior Room","2.4"
"3738","377507","Hotel Nand Nandan","Dwarka","Dwarka","'Near Dwarkadhish Temple'","Gujarat","JODHA MANEK ROAD, NEAR DWARKADHISH TEMPLE,","19","2bed AC Deluxe","4"
"3739","716595","Xenious World Square Hotel","Ghaziabad","Ghaziabad","'Mohan Nagar'","UttarPradesh","60 Katori Mills, Mohan Nagar, T- Point","65","Superior Room","4.5"
"3740","122969","Don Hill Beach Resort","Goa","Goa","'Candolim Beach-North Goa'","Goa","Don Hill Beach Resort, Next To Kingfisher Villa, Candolim","0","Super Deluxe A/c Room","0"
"3741","724557","Hotel Yangthang Heritage","Gangtok","Gangtok","'Central Gangtok'","Sikkim","Kazi Road","55","Super Deluxe","4"
"3742","123007","Club Mahindra Dharamshala","Dharamshala","Dharamshala","'Lower Dharamshala'","HimachalPradesh","Yol Road, Sheela Chowk, Sidhpur,, State Highway 17, Dharamshala, Himachal Pradesh 176057","0","Hotel Unit (Superior room)","0"
"3743","1357260","The Sinol Retreat","Gangtok","Gangtok","'Developement Area'","Sikkim","opposite Tamang Gumba,distrct court road,upper Sichey Gangtok","7","Deluxe","4.5"
"3744","719120","Magpie Tourist Complex","Faridabad","Faridabad","'Faridabad-Mathura Road'","Haryana","Main Mathara Road, Sectore - 16A, Faridabad","32","Magpie Suite","2"
"3745","729461","Hotel Ridge","Gangtok","Gangtok","'Central Gangtok'","Sikkim","N.H.-31A, Sisha Golai","30","Deluxe Room","4.5"
"3746","713568","Hotel Shumbuk Homes","Gangtok","Gangtok","'Central Gangtok'","Sikkim","Beside Hotel Comfort Inn, Gairigaon, Tadong House no. 29 B, Sec J","8","Executive","4.5"
"3747","1358660","The Townhouse","Ghaziabad","Ghaziabad","'Raj Nagar'","UttarPradesh","B21, 22 RDC Rajnagar","14","Deluxe","3.6"
"3748","718965","8 Auspicious Him view","Dharamshala","Dharamshala","'Mcleodganj Mall'","HimachalPradesh","Jogiwara Road, Mcleod Ganj","15","Basic Room","4.5"
"3749","1328344","Vista Rooms at Anjuna","Goa","Goa","'Anjuna Beach-North Goa'","Goa","House No. 658 D'mello Wado, Near Anjuna Beach, Bardez, Anjuna","25","Standard Room AC","3.8"
"3750","713502","Fortune Inn Grazia Ghaziabad","Ghaziabad","Ghaziabad","'Raj Nagar'","UttarPradesh","Plot No :.1,Sector:.23, Sanjay Nagar,Distt. Centre","50","Standard Room","4.5"
"3751","1347846","OYO Rooms Deorali Bazaar","Gangtok","Gangtok",,"Sikkim","Amdo GolaiNH 31AGangtok","0",,"0"
"3752","729454","The Fontana Hotel","Dharamshala","Dharamshala","'Mcleodganj'","HimachalPradesh","Opposite Bhagsunag Temple, Dharamsala, Distt. Kangra","10","Standard Room","4"
"3753","316359","Hotel Anola","Gangtok","Gangtok","'Central Gangtok'","Sikkim","M. G. MARG, NEW MARKET, GANGTOK, SIKKIM, INDIA - 737101","12","Deluxe Room","3.5"
"3754","353900","Dho tapu Guest House","Gangtok","Gangtok","'Deorali'","Sikkim","Deorali, Gangtok, Sikkim - 737101","8","Deluxe Room","4"
"3755","1358410","Singinawa Goa Residences","Goa","Goa","'Candolim Beach-North Goa'","Goa","Villa No. 1, Saipem Hills, next to candolim church, near House of Loyards, Candolim","3","3 Bedroom Villa","3.9"
"3756","876770","OYO Rooms Mandrem Arambol Beach","Goa","Goa","'North Goa Vicinity'","Goa","Junos Wada,Mandrem Beach, Arambol Beach Road,Goa","15","Standard Room AC","4.3"
"3757","353564","Karnika Resort","Dharamshala","Dharamshala","'Khanyara'","HimachalPradesh","Khanyara Road, Darnoo","28","Deluxe Room","4"
"3758","710821","Hotel Grand Arya","Eluru","Eluru","'N R Pet'","AndhraPradesh","Fire Station Centre, N.R.Pet, Eluru - 6, Andhra Pradesh. India","27","Luxury Room A/C","3"
"3759","1328176","OYO Premium Candolim German Bakery","Goa","Goa","'Candolim Beach-North Goa'","Goa","Anna Waddo, Calangute-Candolim Road, Bardez Goa","15","Standard Room AC","3"
"3760","374864","Waters Boutique Hotel","Goa","Goa","'Baga Beach-North Goa'","Goa","Waters Boutique Hotel Kobra Vadoo, Baga Beach Rd, behind Subway restaurant, Baga, Bardez","0","Standard Boutique Room","0"
"3761","867830","Hotel Palacio de diu","Diu","Diu","'Fort Road'","DamanandDiu","near municipal council diu pariswada diu 362520 India","14","Family Room","3.5"
"3762","743832","Highland VIllage Resort","Dharamshala","Dharamshala","'Lower Dharamshala'","HimachalPradesh","Norbulingka, P.O : SidhpurDharamshalaDistt : Kangra","0","Standard Room Two Bed","0"
"3763","377545","Moonlight Guest House","Goa","Goa","'Candolim Beach-North Goa'","Goa","Candolim Camotim Vaddo, Opp Ave Maria Beach Resort, Candolim, Bardez , Goa","6","Standard A.c Room","5"
"3764","709269","Exotica Beach Resort","Diveagar","Diveagar","'Diveagar Beach'","Maharashtra","MTDC Dive Agar Talani Tal. Shrivardhan Dist Raigad","20","AC Cottage","4"
"3765","388120","Hotel Highland Bhagsu","Dharamshala","Dharamshala","'Bhagsunag'","HimachalPradesh","Bhagsu Nag, Mcleodganj","13","Economy","2"
"3766","1328160","OYO Rooms Beach Side Ashvem","Goa","Goa","'South Goa Vicinity'","Goa","Sea View Resort, Plot no 223/3A, Ashvem Mandrem, Pernem","15","Standard Room AC","4.5"
"3767","1341150","Betelnut Inn Mrkt by Adore","Goa","Goa","'Calangute Beach-North Goa'","Goa","H. No. 4/4A, Porba Vaddo, Calangute, Bardez","10","Standard A/C","5"
"3768","745048","Golden Tulip Vasundhara Hotel & Suites","Ghaziabad","Ghaziabad","'Vaishali-Sahibabad'","UttarPradesh","C-5 , Sector - 18, Vasundhara","162","Deluxe Twin Room","4.5"
"3769","956094","OYO Premium Near Shiva Cafe","Dharamshala","Dharamshala","'Mcleodganj'","HimachalPradesh","Bhagsunag, Mcleod-Ganj","15","Standard Room","2.1"
"3770","710626","Mahalaxmi Plaza Hotel","Faridabad","Faridabad","'Neelam Bata Road'","Haryana","5R/4, N.I.T.","0","Super Deluxe A/C Room","0"
"3771","1332430","Vista Rooms near Country Club De Goa","Goa","Goa","'Calangute Beach-North Goa'","Goa","Porba Vaddo Calangute","0","Standard Room Ac","0"
"3772","732203","Sangam Hotel","Dharamshala","Dharamshala","'Mcleodganj'","HimachalPradesh","Bhagsunag, Dharamsala, India","20","Standard Room","3"
"3773","719818","Swethamber Lodge","Gangtok","Gangtok","'Central Gangtok'","Sikkim","Nam-Nang Road","8","Double Bed Room","1"
"3774","711091","Hotel Rubina","Digha","Digha","'New Digha'","WestBengal","Economy Hotel Sector, New Township,New Digha, Purba Mednipur","21","Deluxe Room","3.5"
"3775","719119","Badkhal Lake Tourist Resort","Faridabad","Faridabad","'Neelam Bata Road'","Haryana","Badkhal (Faridabad)","10","Mayur Suite","2.8"
"3776","388075","Nishaad Resorts","Dharamshala","Dharamshala","'Naddi Village'","HimachalPradesh","Naddi ( Dharamshala Cantt., Upper Mcleodganj ) Dharamshala, Himachal Pradesh","10","Cottage Room","4"
"3777","870264","Torai eco Resort","Dooars","Dooars","'Murti'","WestBengal","Gorumara National Park, Nuton Para, Neora More, Lataguri, Jalpaiguri","0","Non A.C Room","3.3"
"3778","721378","Hotel Krishna Inn","Dwarka","Dwarka","'Near National Highway'","Gujarat","Near Kandas Bapu Ashram National Highway","23","Deluxe Room","3.5"
"3779","956210","Hotel Blue Bell","Gangtok","Gangtok","'Developement Area'","Sikkim","Bodhi Marg Developement Area,","12","Deluxe Room","2.1"
"3780","729631","Garnet Inn","Durg","Durg","'Durg Railway Station'","Chhattisgarh","opposite tarun ADLABS station road","0","Executive","0"
"3781","726181","Chaitanya Resort","Ganpatipule","Ganpatipule","'Ganpatipule'","Maharashtra","Joshi-wadi, Malgund Nivendi Rd, Malgund, Ratnagiri - 415615","25","Deluxe AC Room","4.5"
"3782","1324736","Hotel Rupasi Bangla","Digha","Digha","'Old Digha'","WestBengal","Raj Bari Complex, Old Digha, behind Kali Mandir","0","Economy Room","0"
"3783","1357272","Satyam International","Gaya","Gaya","'City Centre-Near Railway Station'","Bihar","Laxman Sahay Road ,Near Gaya Railway Statin","20","Executive Room","2.5"
"3784","1352372","White Ridge Hotel","Dharamshala","Dharamshala","'Lower Dharamshala'","HimachalPradesh","VPO Sidhpur, Tehsil Dharamshala,Distt. Kangara, Himanchal Pradesh .","0","Standard Room","0"
"3785","730471","Hotel Plaza Residency","Dharamshala","Dharamshala","'Lower Dharamshala'","HimachalPradesh","Butail Complex, 206, Civil Lines, Dharamshala,","16","Deluxe Room","3.5"
"3786","1344242","OYO Premium Near Mahatma Mandir Gandhinagar","Gandhinagar","Gandhinagar","'Sector 25'","Gujarat","X-22,23 & 24,GIDC Sector-25","15","Premium Room","4.1"
"3787","867786","Kostamar Beach Resort","Diu","Diu","'Nagoa Beach'","DamanandDiu","Kostamar Beach Resort Nagoa Beach, Nagoa Diu (U.T.) - 362520. India","58","Royal Deluxe","3.5"
"3788","1356598","Rakkh Resort","Dharamshala","Dharamshala","'Ghamrota Village'","HimachalPradesh","Ghamrota Village, Post Office Ballah, Tehsil Palampur, District Kangra","0","Hill Cottage","0"
"3789","717324","Summit Golden Crescent Resort And Spa","Gangtok","Gangtok","'Paljor Stadium Road'","Sikkim","Sinchey Road, Sinchey,","28","EXECUTIVE ROOM","4"
"3790","42070","Soul Vacation Resort & Spa","Goa","Goa","'Colva Beach-South Goa'","Goa","Colva Beach, Salcette","30","Luxury Room","4"
"3791","722460","Shekhar's Rest House","Dhanbad","Dhanbad","'Railway Station'","Jharkhand","Sramik Chowk, Near Railway Station, Dhanbad","31","Standard Room AC","3.6"
"3792","1347596","OYO Premium Above Chandmari Petrol Pump Gangtok","Gangtok","Gangtok","'Chandmari'","Sikkim","Kundau Residency, Genfama J.N. Road Gangtok","15","Standard Room Non AC","3.2"
"3793","720467","Hotel India House","Dharamshala","Dharamshala","'Mcleodganj'","HimachalPradesh","Mcleodganj","14","Semi Deluxe","3.5"
"3794","722597","Hotel Shivani International","Dharamshala","Dharamshala","'Mcleodganj'","HimachalPradesh","Infront of Shivani Clinic, Bhagsu Nag , Mcleodganj, Upper Dharamshala Distt. Kangra","13","Deluxe Room","4.5"
"3795","42024","Casa Britona","Goa","Goa","'Panjim'","Goa","217 Near Charmanos Badem Salvador-Do-Mundo","10","Casa Luxury","4"
"3796","1358778","OYO Premium Kangra Dharmshala","Dharamshala","Dharamshala",,"HimachalPradesh","Kangra, Dharamshala Road","0",,"0"
"3797","709806","Hotel Viraat Inn","Gaya","Gaya","'Gaya Junction/ Station Road'","Bihar","194 , Lakshman Sahay Lane, Station road , Gaya","27","Deluxe Non AC","4"
"3798","725104","Ambar Sarovar Portico","Gandhidham","Gandhidham","'Sector-8'","Gujarat","Sector 8, Plot no 100 Opp, Om Party Plot","58","Superior Room","4"
"3799","1336210","OYO Rooms Baga Near Arpora Chapel","Goa","Goa","'Arpora-North Goa'","Goa","tambudki Vaddo Arpora Goa","15","Standard Room AC","4.6"
"3800","869314","Star City Hotel","Faridabad","Faridabad","'Faridabad-Mathura Road'","Haryana","Plot No - 11, Sector 15 A, Faridabad, India","0","Executive Deluxe Room","0"
"3801","956706","OYO Rooms Faridabad","Faridabad","Faridabad","'Faridabad-Mathura Road'","Haryana","1D-5B, BP, NIT, Near Hardware Chowk,Faridabad","15","Standard Room AC","3.5"
"3802","709281","Hotel Sunshine Park","Ghaziabad","Ghaziabad","'Surya Nagar'","UttarPradesh","D-1, Chander Nagar, Near Anand Vihar Rly. Terminal, Opp. Vivek Vihar, Sahibabad","39","Deluxe Room","2.5"
"3803","1357768","Hotel Rezos","Goa","Goa","'Baga Beach-North Goa'","Goa","2nd Tito's Lane, Baga, Goa.","8","Deluxe A/C","2.8"
"3804","718677","Richmonde Park","Goa","Goa","'North Goa Vicinity'","Goa","285/16 ,Grand Morod, Saligao Bardez North goa Near Nagoa Junction, adjacent to Presa Di Goa","0","Deluxe Villa Two Bed Room","0"
"3805","1357342","Hotel Calangute Central","Goa","Goa","'Calangute Beach-North Goa'","Goa","Nihchal Mall, Gaura Vaddo, Next to St. Anthony's Chapel, Calangute, Bardez","17","Executive Suite","3.5"
"3806","936826","OYO Rooms Anjuna Beach","Goa","Goa","'Anjuna Beach-North Goa'","Goa","1035/6A,B-1,Grand Peddem,Goa","15","Standard Room AC","2.3"
"3807","784386","Nanu Beach Resort and Spa","Goa","Goa","'Majorda Beach-South Goa'","Goa","Betalbatim Beach, Salcette, Margoa","0","Super Deluxe Room","0"
"3808","718260","Country Inn & Suites by Carlson, Panjim","Goa","Goa","'Panjim'","Goa","Plot No :- 31, EDC , Patto Plaza Panjim","62","Standard Room","3.5"
"3809","719355","Hotel Silver Line","Gangtok","Gangtok","'Central Gangtok'","Sikkim","Tibet Road","26","Deluxe Room","4"
"3810","319832","Annapurna Vishram Dham","Goa","Goa","'Anjuna Beach-North Goa'","Goa","H.No.1061/1, Sim Vaddo, Anjuna, Bardez, Goa","10","CLASSIC ROOM","4.5"
"3811","870266","Heaven Inn Resort","Dooars","Dooars","'Jaldapara Forest'","WestBengal","National Highway 31, Jaldapara Wildlife Sanctuary","0","Non A.C Room","0"
"3812","708013","Hotel Viva Baga","Goa","Goa","'Baga Beach-North Goa'","Goa","Calangute Baga Main Road, Opp. Cafe Coffee Day lane, Khobra Vaddo, Taluka Bardez, Calangute","21","BUDGET ROOM AC 2 BED","4.5"
"3813","732239","Hotel City Gold","Dharamshala","Dharamshala","'McleodGanj Cantt'","HimachalPradesh","Cantt Road, Dharamshala","12","Deluxe Room","4.5"
"3814","309863","Nitya Resort","Goa","Goa","'Calangute Beach-North Goa'","Goa","Main Calangute Candolim Road, Naikavaddo, Bardez North, Calangute","21","Deluxe Room","4"
"3815","722125","Hotel Adithya Central","Eluru","Eluru","'Balaji Theatre'","AndhraPradesh","D.No. 4-15-15, Near Sai Balaji Theater, One Town, Eluru","20","Standard A/C","4"
"3816","47165","Whispering Pines Himalayan Retreat Dhanaulti","Dhanaulti","Dhanaulti","'Jwarna'","Uttaranchal","PO Jwarna ,Mussoorie Chamba Road,Near Kanatal,Off Mussoorie","0","Alpine safari Plus Tent","0"
"3817","758578","Hotel Samrat Kaushambi","Ghaziabad","Ghaziabad","'East Delhi-Kaushambi'","UttarPradesh","D-24 Kaushambi, Behind Dabur Building, Near Meenakshi Hospital","21","Executive Room","2.5"
"3818","957052","Aromiaa Villas","Goa","Goa","'Baga Beach-North Goa'","Goa","Survey No. 176/1, Cudchar, Bardez, Near Club Gabana, Arpora","0","Aromiaa Premium Rooms","0"
"3819","735168","Hotel Erica Atithi","Dharamshala","Dharamshala","'Chamunda Devi'","HimachalPradesh","Sri Chamunda Devi Dharamshala Kangra Valley","15","Deluxe Room","4.5"
"3820","378731","Hotel Sahil Plaza","Dharamshala","Dharamshala","'Mcleodganj Mall'","HimachalPradesh","Temple Road Mcloedganj","26","Deluxe Room","2"
"3821","1338280","Hotel Chitrakoot Residency","Gangtok","Gangtok","'Burtuk'","Sikkim","Lower Burtuk Road, Below Tashi view point, Bojoghari","23","Standard","4.5"
"3822","1126660","OYO Rooms Kaushambi Metro Station","Ghaziabad","Ghaziabad","'East Delhi-Kaushambi'","UttarPradesh","D-81 Kaushambi, Near Kaushambi Metro Station","15","Standard Room AC","3.6"
"3823","713640","Royale Assagao","Goa","Goa","'Vagator Beach-North Goa'","Goa","Royale Assagao, Next to Dattatrey Temple Goa, India","0","Deluxe Room","3.5"
"3824","388139","Hotel Ravine","Dharamshala","Dharamshala","'Bhagsunag'","HimachalPradesh","Bhagsu village, Mcleodganj, Upper Dharamshala, Himachal Pradesh","15","Super Deluxe Room","3"
"3825","379422","Hotel Mount Simvo","Gangtok","Gangtok","'Central Gangtok'","Sikkim","Near Krishi Bhawan,NH-31 Tadong Gangtok","16","Deluxe Room","4"
"3826","715952","Hotel Swagat","Gaya","Gaya","'Gaya Junction/ Station Road'","Bihar","Lakshman Sahay Lane, Next to Ajatsatru Hotel, Station Road,","15","Standard AC","4"
"3827","321633","The Junction","Gangtok","Gangtok","'Paljor Stadium Road'","Sikkim","Near SREDA Bhawan, Paljor Stadium Road, Gangtok-Sikkim","8","Deluxe Room","4.5"
"3828","159285","Joia do Mar Resort","Goa","Goa","'Calangute Beach-North Goa'","Goa","Porba Vaddo, Calangute - Arpora Road, Calangute, Bardez","45","Premium Room","4"
"3829","1325244","Tahira Beach Resort","Goa","Goa","'Morjim Beach-North Goa'","Goa","ashwen road, ashwem, new aura of goa, ashwem pernem, goa","10","Garden View Chalet","3.5"
"3830","378878","Senhor Angelo Resort","Goa","Goa","'Calangute Beach-North Goa'","Goa","Baga Road, Umtavaddo, Calangute","24","Standard Non AC Room","3"
"3831","379346","Coco Beach Village","Goa","Goa","'Candolim Beach-North Goa'","Goa","Coco Beach, Nerul, Bardez, North Goa","0","AC Queen Suite (first floor)","0"
"3832","746000","The Coral Inn","Gangtok","Gangtok","'Arithang'","Sikkim","Below All India Radio Station, Arithang Road","20","Deluxe Room","3.5"
"3833","707562","Rajdhani Hotel","Goa","Goa","'Panjim'","Goa","Dr Atmaram Borkar Road, Panjim","35","Deluxe Room","3"
"3834","388157","Hotel Dev Cottage","Dharamshala","Dharamshala","'Mcleodganj Mall'","HimachalPradesh","Dharamkot Near Macleodgunj, Dharamshala Himachal Pradesh","23","Standard","4"
"3835","329698","Vibe By The LaLiT Traveller","Faridabad","Faridabad","'Faridabad-Mathura Road'","Haryana","12/7 Mathura Road,Faridabad","112","Executive Room","4"
"3836","1326518","Hotel Royal Orchid & Spa","Gangtok","Gangtok","'Paljor Stadium Road'","Sikkim","Upper Sichey, Near Tamang Monestary","27","Royal Executive","4.5"
"3837","1337744","OYO Rooms Vagator Beach Road Palms","Goa","Goa","'Vagator Beach-North Goa'","Goa","Palm Groove Resort, Deulwada, Vagator, Bardez Vagator Beach Road Goa","0","Standard Room","2.3"
"3838","1328616","Hotel Tea County","Dibrugarh","Dibrugarh","'Dibrugarh Town Railway Station'","Assam","Near Chowkidingee Playground, Convoy Road, opposite Sahitya Sabha Bhawan","0","Corporate","0"
"3839","718082","Tse Ka Residency","Gangtok","Gangtok","'Central Gangtok'","Sikkim","31A National Highway,Upper Arithang, Near Dominos Pizza, East Sikkim","10","Deluxe Room","4"
"3840","742806","Hotel Chand","Dharamshala","Dharamshala","'Chamunda Devi'","HimachalPradesh","Chamunda, Dharamshala","20","Deluxe Room","2.2"
"3841","44785","Lemon Tree East Delhi Mall","Ghaziabad","Ghaziabad","'East Delhi-Kaushambi'","UttarPradesh","East Delhi Mall, Plot No. 1, Kaushambi","55","Executive Suite","4.5"
"3842","375478","The Apple Orchard Resort Dhanaulti","Dhanaulti","Dhanaulti","'Dhanaulti'","Uttaranchal","Apple Orchard Resort, Dhanolti, Distt. Tehri Garhwal","15","Deluxe Room","4"
"3843","731811","The Vaishali Inn","Ghaziabad","Ghaziabad","'Vaishali-Sahibabad'","UttarPradesh","339A, Sector-4, Vaishali","25","Deluxe Room","4"
"3844","42265","Hotel Sea Coast","Digha","Digha","'Old Digha'","WestBengal","Old Digha, Barrister Colony,","42","Standard AC","2.5"
"3845","742514","Coco's Resort, Vagator","Goa","Goa","'Vagator Beach-North Goa'","Goa","Coco's Resort, Chapora Road, Vagator Goa","6","Family Room","4"
"3846","42062","Shangrila Beach Hotel","Goa","Goa","'Majorda Beach-South Goa'","Goa","Near Majorda Beach, Majorda- Goa, India - 403713","0","Air-Conditioned Deluxe","0"
"3847","1348390","Punyayi Holiday Homes","Diveagar","Diveagar","'Shivaji Chowk'","Maharashtra","Shivaji Chowk,Diveagar","6","AC Room","2.1"
