id,property_id,Toiletries,Bedside Lamp,Luggage Rack,Air Conditioning,Television,Internet / Broadband,Telephone,Refrigerator,Free Wi-Fi,Mini Bar,Room Heater,Writing Desk / Study Table,Wake-Up Call Service
"2484","708090","0","0","0","1","1","0","1","0","0","0","0","1","0"
"2485","378729","0","0","0","0","0","0","1","0","0","0","1","1","0"
"2486","707967","0","0","0","1","1","0","1","0","0","0","0","1","0"
"2487","319632","0","0","1","0","1","0","1","0","0","0","0","0","0"
"2488","724851","0","0","1","1","1","1","1","0","1","1","0","0","0"
"2489","708510","0","0","1","0","1","0","0","0","0","0","0","0","0"
"2490","730355","0","0","0","1","0","0","1","0","0","0","0","0","0"
"2491","713569","0","0","0","0","1","0","0","0","0","0","0","0","0"
"2492","744072","0","0","0","0","0","1","0","1","0","0","0","0","0"
"2493","312940","0","0","0","0","1","0","1","0","0","0","0","1","0"
"2494","744462","0","0","1","0","1","0","1","0","1","1","0","0","0"
"2495","1323716","0","0","0","1","1","1","1","0","0","0","0","0","0"
"2496","1351704","0","0","0","0","1","0","0","0","0","0","0","0","0"
"2497","745330","0","0","0","0","1","1","1","0","0","0","0","0","0"
"2498","328122","0","0","1","1","1","0","1","0","0","0","0","0","0"
"2499","314547","0","0","1","0","1","0","1","0","0","0","0","0","0"
"2500","329960","0","0","1","0","1","1","1","0","0","0","0","0","0"
"2501","957006","0","0","0","0","1","0","1","0","0","0","0","0","1"
"2502","1355590","0","0","0","0","1","1","1","0","0","0","0","0","0"
"2503","379322","0","0","1","0","1","1","1","0","0","0","0","0","0"
"2504","736486","0","0","0","1","1","0","0","0","0","0","0","0","0"
"2505","717208","1","0","1","1","0","1","1","0","0","0","0","0","0"
"2506","329059","0","0","1","0","1","0","0","0","0","0","0","0","0"
"2507","1323694","0","0","0","1","1","1","1","0","0","0","0","1","0"
"2508","711399","0","0","0","1","1","1","1","0","0","0","0","1","0"
"2509","730114","0","0","1","0","0","0","1","0","0","0","0","0","0"
"2510","1136758","0","0","0","1","1","1","1","0","1","0","0","0","0"
"2511","715951","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2512","739764","0","0","0","1","1","0","0","0","0","0","0","0","0"
"2513","329018","0","0","0","1","1","0","0","0","0","0","0","0","0"
"2514","869756","0","0","0","1","1","0","1","0","0","1","0","1","0"
"2515","379244","0","0","0","0","1","1","0","0","0","0","0","0","0"
"2516","159298","0","0","1","0","1","0","1","0","0","1","0","0","0"
"2517","867708","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2518","741266","0","0","0","1","1","1","1","0","0","0","0","0","1"
"2519","42216","0","0","0","0","1","0","1","0","0","0","0","1","0"
"2520","1359022","0","0","1","1","1","0","0","0","0","0","0","0","0"
"2521","724823","0","0","1","0","1","0","0","0","0","0","0","0","0"
"2522","354896","0","0","0","0","1","0","1","0","1","1","0","1","0"
"2523","957306","0","0","0","0","1","1","1","0","1","0","0","0","0"
"2524","708067","0","0","1","0","1","0","1","0","0","0","0","0","0"
"2525","1358174","0","0","0","1","1","1","0","0","0","0","0","0","0"
"2526","318486","1","0","0","1","1","0","1","0","0","0","0","0","0"
"2527","80884","0","0","0","1","0","1","1","0","0","0","0","0","0"
"2528","319634","0","0","0","1","1","0","1","0","0","0","0","0","0"
"2529","354891","0","0","0","0","1","0","1","0","0","0","0","1","0"
"2530","354003","0","0","0","1","1","1","1","0","0","0","0","0","0"
"2531","40320","0","0","0","1","0","0","1","0","0","1","0","1","0"
"2532","378493","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2533","1325946","0","0","0","1","1","0","0","0","0","0","0","0","0"
"2534","745344","0","0","0","0","1","1","0","0","0","0","0","0","0"
"2535","379059","1","0","0","0","0","0","1","0","0","0","0","1","0"
"2536","211488","0","0","0","1","1","0","0","0","0","0","0","0","0"
"2537","739570","0","0","0","1","0","1","0","0","0","0","0","0","0"
"2538","159318","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2539","707721","0","0","0","1","1","1","1","0","0","1","0","0","0"
"2540","328458","0","0","0","0","1","0","1","0","0","0","0","0","0"
"2541","423740","0","0","0","1","0","0","0","0","0","0","0","0","0"
"2542","744406","0","0","0","0","1","0","1","0","0","0","0","0","0"
"2543","1323756","0","0","0","0","1","0","1","0","0","0","0","1","0"
"2544","379069","1","1","1","0","0","0","1","0","0","0","0","0","0"
"2545","413647","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2546","725581","0","0","0","1","1","0","1","0","0","0","0","1","0"
"2547","309840","0","0","1","1","1","1","1","0","0","0","0","0","1"
"2548","870668","0","0","0","0","1","0","0","0","0","0","1","0","0"
"2549","747186","0","0","0","0","1","1","1","0","1","1","0","0","0"
"2550","867290","0","0","0","0","1","0","0","0","0","0","0","1","0"
"2551","390107","0","0","0","0","1","1","1","0","0","0","0","0","0"
"2552","739602","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2553","745290","0","0","1","1","1","1","1","0","0","0","0","0","0"
"2554","1329940","0","0","0","1","1","1","1","0","0","0","0","0","0"
"2555","709100","0","0","0","1","1","0","1","0","0","0","0","0","0"
"2556","1327216","0","0","0","1","1","0","0","0","0","0","0","0","0"
"2557","868708","1","0","0","1","1","0","0","0","0","0","0","0","0"
"2558","717602","0","1","1","0","0","0","0","0","0","0","0","0","0"
"2559","1328428","0","0","0","1","0","0","1","0","0","0","0","0","0"
"2560","778292","0","0","0","0","1","0","0","0","0","0","0","0","0"
"2561","378998","0","0","0","0","1","0","0","0","0","0","0","0","0"
"2562","707855","0","0","0","0","1","0","0","0","0","0","0","0","0"
"2563","159341","0","0","0","0","1","0","1","0","0","0","0","0","0"
"2564","47405","0","0","0","1","1","1","1","0","1","0","0","0","0"
"2565","380253","0","0","1","0","1","0","1","0","0","0","0","0","0"
"2566","315478","0","0","0","0","1","0","1","0","0","0","0","0","0"
"2567","709864","0","1","1","0","1","0","0","0","0","0","0","0","0"
"2568","713573","0","0","0","1","1","0","1","0","0","0","0","1","0"
"2569","708944","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2570","870726","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2571","355321","0","0","0","1","1","0","1","0","0","0","0","1","0"
"2572","707725","0","0","1","0","1","0","1","0","0","0","0","0","0"
"2573","717525","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2574","1350160","0","0","0","0","1","0","0","0","0","0","1","0","1"
"2575","867706","0","0","0","0","1","0","1","0","0","0","0","0","0"
"2576","380279","0","0","1","0","1","0","1","0","0","0","0","0","0"
"2577","731960","0","0","0","0","1","1","1","0","0","0","0","1","0"
"2578","1323802","0","0","0","0","1","0","1","0","0","0","0","1","0"
"2579","738286","0","0","1","0","1","0","1","0","0","0","0","0","0"
"2580","733166","0","0","1","0","1","0","1","0","0","0","0","0","0"
"2581","744416","0","1","0","0","1","0","1","0","0","0","0","0","0"
"2582","40352","0","0","1","0","1","1","1","0","0","0","1","0","0"
"2583","423369","0","0","0","1","1","1","0","0","0","1","0","0","0"
"2584","711780","0","0","0","1","1","1","1","0","0","0","0","1","0"
"2585","313803","0","0","0","1","1","1","1","0","0","0","0","0","0"
"2586","712950","0","0","0","0","0","0","0","0","0","0","1","0","0"
"2587","720280","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2588","319516","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2589","40338","0","0","0","0","1","0","1","0","0","0","0","0","0"
"2590","378822","0","0","0","0","1","0","0","0","0","0","0","1","0"
"2591","1358630","1","0","0","1","1","1","1","0","0","0","0","0","0"
"2592","761268","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2593","1347762","0","0","0","0","1","0","0","0","1","0","1","0","0"
"2594","956914","0","0","0","1","1","0","1","0","0","0","0","0","0"
"2595","314294","1","0","1","0","1","0","1","0","0","0","0","0","0"
"2596","379814","0","0","0","0","1","0","0","1","0","0","0","0","0"
"2597","739564","0","0","0","0","1","0","0","0","0","0","0","0","0"
"2598","720284","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2599","40302","0","0","0","1","1","1","1","0","0","1","0","0","0"
"2600","724897","0","0","0","1","1","0","1","0","1","0","0","0","0"
"2601","314023","0","0","0","1","1","1","1","0","0","1","0","0","0"
"2602","387485","0","0","0","1","1","0","0","0","0","1","0","0","0"
"2603","708069","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2604","708777","0","0","0","1","1","0","1","0","0","0","0","0","0"
"2605","711788","0","0","0","0","1","0","1","0","1","0","0","0","0"
"2606","744502","0","0","0","0","1","0","1","0","0","0","0","0","0"
"2607","708262","0","0","0","0","0","0","0","0","0","1","0","0","0"
"2608","315997","0","0","0","0","1","0","1","0","1","0","0","0","0"
"2609","719350","0","0","0","1","1","0","1","0","0","0","0","1","0"
"2610","707970","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2611","1336448","0","0","0","1","0","0","1","0","0","1","0","1","1"
"2612","717937","0","0","1","0","0","0","1","0","0","0","0","0","0"
"2613","308942","0","0","1","1","1","0","1","0","0","0","0","0","0"
"2614","746404","0","0","1","1","1","1","1","0","1","0","0","0","0"
"2615","740094","0","0","0","0","1","1","1","0","0","0","0","0","0"
"2616","1328608","0","0","0","1","1","1","1","0","1","1","0","1","0"
"2617","709902","0","0","0","0","1","0","1","0","0","0","0","0","0"
"2618","42209","0","0","1","0","1","0","1","0","0","0","0","0","0"
"2619","708920","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2620","745308","0","0","0","1","1","1","1","0","0","0","0","0","0"
"2621","709059","0","0","0","0","1","0","1","0","0","0","0","1","0"
"2622","715018","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2623","709717","0","0","1","1","1","0","1","0","0","0","0","1","0"
"2624","264638","0","0","1","1","1","0","1","0","0","0","0","0","0"
"2625","714916","0","0","0","1","1","0","1","0","0","1","0","1","0"
"2626","316900","0","0","0","1","1","1","1","0","0","1","0","0","0"
"2627","708353","1","0","0","0","0","0","0","0","0","0","0","0","0"
"2628","353343","0","0","1","0","1","0","1","0","0","0","0","0","0"
"2629","329343","0","0","0","0","1","0","0","0","0","0","0","0","0"
"2630","1323726","0","0","0","1","1","0","1","0","0","1","0","1","0"
"2631","707612","0","1","0","1","0","1","1","0","0","1","0","0","0"
"2632","379084","0","0","0","1","1","1","1","0","0","0","0","1","0"
"2633","1351708","0","0","0","0","1","0","0","0","0","0","0","0","0"
"2634","1326040","0","0","0","1","1","1","1","0","0","0","0","1","0"
"2635","41217","0","0","1","0","0","0","1","0","0","0","0","0","0"
"2636","319552","0","0","1","0","1","0","0","0","0","0","0","0","0"
"2637","380256","0","0","1","0","0","0","1","0","0","0","0","0","0"
"2638","1347700","0","0","0","1","1","1","1","0","0","1","0","1","0"
"2639","389710","0","0","0","0","1","0","0","0","0","0","0","1","0"
"2640","1347070","0","0","0","1","1","0","0","0","0","0","0","0","1"
"2641","956922","0","0","0","1","1","0","0","0","0","0","0","0","0"
"2642","870706","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2643","1357148","1","0","0","0","1","0","1","0","0","0","0","0","0"
"2644","708140","1","0","1","0","0","0","0","0","0","0","0","1","0"
"2645","1323768","0","0","0","0","1","0","1","0","0","0","0","1","0"
"2646","354890","0","0","0","0","1","0","1","0","0","0","0","0","0"
"2647","723591","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2648","709190","0","0","1","0","1","0","0","0","0","0","0","1","0"
"2649","720265","0","0","1","0","1","0","0","0","0","0","0","0","0"
"2650","1350184","0","0","0","0","1","0","0","0","0","0","0","0","1"
"2651","389208","0","0","0","1","1","1","1","0","0","1","0","0","0"
"2652","707710","0","0","0","0","1","0","1","0","0","0","0","1","0"
"2653","1338870","0","0","0","0","0","0","0","0","0","0","1","1","1"
"2654","717668","0","0","0","0","1","1","0","0","0","0","0","1","0"
"2655","707719","0","0","1","0","1","0","1","0","0","0","0","0","0"
"2656","309480","0","0","0","1","1","1","1","0","0","1","0","1","0"
"2657","1334494","1","0","0","0","0","0","0","0","0","0","0","0","0"
"2658","1356872","1","0","0","0","0","0","0","0","0","0","0","0","0"
"2659","711821","1","1","1","0","0","0","0","0","1","0","0","0","0"
"2660","375476","1","1","1","0","0","0","0","0","0","0","0","0","0"
"2661","316879","0","0","1","0","1","1","1","0","0","0","0","0","1"
"2662","725505","0","0","0","1","1","1","1","0","0","0","0","0","0"
"2663","1325974","0","0","0","1","1","1","0","0","0","0","0","0","1"
"2664","329458","0","0","0","1","1","0","1","0","0","0","0","0","0"
"2665","389028","0","0","0","1","1","1","0","0","0","0","0","1","0"
"2666","718020","0","0","0","1","1","0","1","0","0","1","1","1","0"
"2667","743830","0","0","0","0","1","0","0","0","0","0","0","0","0"
"2668","715032","0","0","0","1","1","1","1","0","0","0","0","1","0"
"2669","1346402","0","0","0","0","1","0","1","0","0","0","0","0","0"
"2670","707371","0","0","0","1","1","1","1","0","0","1","1","1","0"
"2671","725718","0","0","0","1","1","0","1","0","0","0","0","1","0"
"2672","1323720","0","0","0","0","0","0","1","0","0","0","0","1","0"
"2673","313420","0","0","0","1","1","1","1","0","0","1","1","1","0"
"2674","1323564","0","0","0","1","1","0","1","0","0","0","0","1","0"
"2675","760780","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2676","379811","0","0","1","1","1","0","1","0","0","0","0","0","0"
"2677","868478","0","0","0","0","1","1","1","0","0","0","0","0","0"
"2678","378514","0","0","0","0","1","0","0","0","0","0","0","0","0"
"2679","40334","0","0","0","0","1","0","1","0","0","0","1","1","0"
"2680","1332006","0","0","0","0","1","0","0","0","0","0","0","0","0"
"2681","318806","1","0","0","0","0","0","1","0","0","0","0","0","0"
"2682","869590","1","0","0","0","1","0","0","0","0","0","0","0","0"
"2683","717987","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2684","353059","0","0","0","1","1","1","1","0","0","1","0","0","0"
"2685","707535","0","0","1","1","1","0","1","0","0","1","0","0","0"
"2686","1323724","0","0","0","1","1","0","1","0","0","0","0","1","0"
"2687","1331086","0","0","0","1","1","0","1","0","0","0","0","0","0"
"2688","719394","0","0","1","1","1","1","1","0","0","1","0","0","0"
"2689","957596","1","0","0","1","1","0","1","0","1","0","0","0","0"
"2690","378834","0","0","0","1","1","0","1","0","1","0","0","0","0"
"2691","707953","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2692","717040","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2693","719238","0","0","1","0","1","0","1","0","0","0","0","0","0"
"2694","317220","0","0","1","1","1","0","1","0","0","1","0","0","0"
"2695","740688","1","0","0","0","0","0","0","0","0","0","0","0","0"
"2696","870672","0","0","0","1","1","1","0","0","0","0","0","0","0"
"2697","1349192","0","0","0","1","1","0","1","0","0","0","0","0","0"
"2698","737852","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2699","165981","0","0","1","0","1","0","1","0","0","0","0","0","0"
"2700","1323760","0","0","0","1","1","0","1","0","0","0","0","1","0"
"2701","47814","0","0","0","0","1","1","1","0","0","0","0","1","0"
"2702","709764","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2703","778338","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2704","314160","0","0","0","0","1","0","1","0","0","0","0","0","0"
"2705","1358212","0","0","0","1","0","0","0","0","0","0","0","0","0"
"2706","870844","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2707","388785","0","0","0","1","1","1","1","0","0","1","0","1","0"
"2708","720583","0","0","1","1","1","1","0","0","1","0","0","0","0"
"2709","1331840","0","0","0","0","1","1","0","0","0","1","0","0","0"
"2710","388889","0","0","0","1","1","0","1","0","0","1","0","0","0"
"2711","353122","0","0","0","1","1","0","1","0","0","0","0","0","0"
"2712","708071","0","0","1","0","1","0","0","0","0","0","0","0","0"
"2713","715014","0","0","0","0","1","0","0","0","0","0","0","0","0"
"2714","330041","0","0","0","1","0","0","1","0","0","0","1","1","0"
"2715","708930","0","0","1","0","1","1","1","0","0","0","0","0","0"
"2716","318545","0","0","0","0","1","0","1","0","0","1","0","0","1"
"2717","379082","0","0","1","0","0","0","1","0","0","0","0","0","0"
"2718","718037","1","0","0","0","0","0","0","0","0","0","0","1","0"
"2719","740484","1","0","0","0","0","0","0","0","0","0","0","0","0"
"2720","717584","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2721","709862","0","0","0","1","1","1","1","0","0","1","1","1","0"
"2722","955698","0","0","0","0","1","0","0","0","0","0","0","0","0"
"2723","423745","0","0","0","1","1","1","0","0","1","0","0","0","0"
"2724","1359204","0","0","0","1","1","1","0","0","0","0","0","0","0"
"2725","1323758","0","0","0","1","1","0","1","0","0","0","0","1","0"
"2726","739528","1","0","0","0","1","0","0","0","0","0","0","0","0"
"2727","724000","0","0","0","1","1","1","1","0","0","1","0","0","0"
"2728","1358054","1","0","0","1","1","0","0","0","0","0","0","0","0"
"2729","1359758","1","0","0","0","1","1","0","0","0","0","0","0","0"
"2730","1343462","0","0","0","0","1","0","1","0","0","0","0","0","0"
"2731","423724","0","0","0","1","1","1","1","0","0","0","0","0","0"
"2732","715081","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2733","720338","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2734","709170","0","0","1","0","1","1","1","0","0","0","0","0","0"
"2735","1358940","1","1","0","0","0","0","1","0","1","0","0","1","0"
"2736","870858","0","0","0","1","1","0","1","0","0","0","0","0","0"
"2737","722620","0","0","0","0","1","0","1","0","1","0","0","0","0"
"2738","383450","1","0","0","0","1","0","0","0","0","0","0","0","0"
"2739","709748","0","0","0","1","1","0","0","0","0","0","0","1","0"
"2740","715587","0","0","0","0","1","0","0","0","0","0","0","0","0"
"2741","742654","0","0","0","1","1","0","0","0","0","0","0","0","0"
"2742","1337370","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2743","329124","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2744","423738","0","0","1","1","1","1","1","0","1","0","0","0","0"
"2745","329379","0","0","0","1","0","0","1","0","0","0","0","0","0"
"2746","159362","0","0","0","1","1","0","1","0","0","0","0","0","0"
"2747","44810","0","0","0","0","1","0","1","0","0","0","1","1","0"
"2748","1349998","0","0","0","0","1","0","0","0","0","0","0","0","0"
"2749","744148","0","0","0","1","1","1","1","0","0","0","0","0","0"
"2750","1350152","0","0","0","0","1","0","0","0","0","0","0","0","1"
"2751","740754","0","0","0","0","1","1","0","0","0","0","0","0","0"
"2752","716986","0","0","0","0","0","0","0","0","0","0","0","1","0"
"2753","707828","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2754","161878","1","0","1","1","1","0","0","0","0","0","0","0","0"
"2755","1325574","0","0","0","1","1","0","0","0","0","1","0","1","1"
"2756","1325600","0","0","0","0","0","0","1","0","1","0","0","0","0"
"2757","1350196","0","0","0","0","1","0","0","0","0","0","0","0","1"
"2758","708473","0","0","0","0","1","0","0","0","0","0","0","1","0"
"2759","711840","0","0","1","1","1","1","0","0","0","0","0","0","0"
"2760","1326570","0","0","1","1","1","1","0","0","0","0","0","0","1"
"2761","334559","0","0","0","1","0","0","1","0","0","0","0","0","0"
"2762","1360204","1","0","0","1","1","1","1","0","0","1","0","0","0"
"2763","745966","0","0","1","0","1","1","0","0","0","0","0","0","0"
"2764","331532","0","0","1","1","1","1","1","0","0","0","0","1","0"
"2765","739716","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2766","778336","0","0","0","0","1","0","0","0","0","0","0","0","0"
"2767","335119","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2768","955478","0","0","0","1","1","0","0","0","0","0","0","0","0"
"2769","389330","0","0","0","0","1","0","0","0","0","0","0","0","0"
"2770","1323766","0","0","0","0","1","0","1","0","0","0","0","1","0"
"2771","720007","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2772","717204","0","0","1","1","1","0","1","0","0","0","0","0","0"
"2773","382570","0","0","1","1","1","0","1","0","0","0","0","0","0"
"2774","354722","1","1","1","0","1","0","0","0","1","0","0","0","0"
"2775","1331048","0","0","0","1","1","1","0","0","0","0","0","0","0"
"2776","379884","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2777","711842","0","0","1","0","1","0","1","0","0","0","0","0","0"
"2778","712237","1","1","0","0","0","1","0","1","1","0","0","0","0"
"2779","709585","0","0","1","0","1","0","0","0","0","0","0","0","0"
"2780","722942","0","0","0","0","0","0","1","0","0","0","0","0","0"
"2781","379087","1","0","0","1","0","0","0","1","0","0","0","1","0"
"2782","739050","1","0","0","0","0","0","0","0","0","0","0","0","0"
"2783","379127","0","0","0","1","1","0","1","0","0","0","0","0","0"
"2784","42309","0","0","0","1","1","1","1","1","0","0","0","0","0"
"2785","724279","0","0","1","1","0","1","1","0","0","0","0","0","0"
"2786","40348","0","0","0","1","1","1","1","0","0","0","0","0","0"
"2787","709171","0","0","1","0","1","0","1","0","0","0","0","0","0"
"2788","710448","0","0","0","1","1","0","0","0","0","0","0","0","0"
"2789","726584","0","0","0","0","1","0","0","0","0","0","0","0","0"
"2790","1360546","1","0","0","1","1","1","1","0","0","1","0","0","0"
"2791","315698","0","0","1","0","1","0","0","0","0","0","0","1","0"
"2792","719241","0","0","0","1","1","0","1","0","0","1","0","1","0"
"2793","738094","0","0","1","0","1","0","1","0","0","0","0","0","0"
"2794","717659","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2795","717561","0","0","0","1","1","1","1","0","0","1","1","1","0"
"2796","708978","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2797","1344014","0","0","1","0","1","0","1","0","0","0","0","0","1"
"2798","737210","0","0","0","1","1","0","1","0","0","1","0","0","0"
"2799","866248","0","0","0","0","1","0","0","0","0","0","0","0","0"
"2800","778406","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2801","377772","0","0","0","0","1","0","0","0","0","0","0","0","0"
"2802","707628","0","0","1","0","1","0","0","0","1","0","0","0","0"
"2803","718078","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2804","1341470","0","0","0","1","1","0","1","0","1","1","1","0","0"
"2805","738280","0","0","1","1","1","1","1","0","1","0","1","0","0"
"2806","1323302","0","0","0","1","1","0","1","0","0","0","0","0","0"
"2807","718668","0","0","1","0","1","0","0","0","0","0","0","1","0"
"2808","753468","0","0","0","0","1","1","1","0","0","0","0","0","0"
"2809","778520","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2810","40339","0","0","0","0","1","0","1","0","0","1","0","0","0"
"2811","319477","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2812","739864","1","1","1","0","0","0","1","0","0","0","0","0","0"
"2813","1357388","1","0","0","1","1","0","0","0","0","1","0","0","0"
"2814","1323266","0","0","0","1","1","0","1","0","0","0","0","1","0"
"2815","379081","0","0","0","1","1","1","1","0","0","0","0","1","0"
"2816","380861","0","0","1","0","1","0","0","0","0","0","0","0","0"
"2817","314517","0","0","1","0","1","1","1","0","0","1","0","0","0"
"2818","744468","0","0","0","1","1","1","1","0","0","0","0","0","1"
"2819","707979","0","0","0","0","1","0","1","1","0","0","0","0","0"
"2820","1342100","0","0","0","1","1","0","0","0","1","0","0","0","0"
"2821","1323738","0","0","0","1","1","0","1","0","0","0","0","1","0"
"2822","378814","0","0","0","0","1","0","1","0","0","0","0","1","0"
"2823","713772","0","0","0","1","1","0","1","0","0","0","0","0","0"
"2824","731919","1","0","0","0","1","1","0","0","0","0","0","0","0"
"2825","744290","0","0","1","1","1","0","1","0","0","1","0","0","0"
"2826","379072","0","0","0","1","1","1","1","0","0","0","1","1","0"
"2827","723594","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2828","1328706","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2829","159296","0","0","1","1","0","0","0","0","0","0","0","0","0"
"2830","870636","0","0","0","1","1","0","1","0","0","0","0","0","1"
"2831","711286","0","0","0","0","1","0","1","0","0","0","0","1","0"
"2832","760830","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2833","388831","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2834","714780","0","0","1","1","0","0","1","0","0","0","0","0","0"
"2835","1323774","0","0","0","1","1","0","1","0","1","1","0","0","0"
"2836","721438","0","0","0","1","1","1","1","0","0","1","1","1","0"
"2837","329319","0","0","1","0","1","0","1","0","0","0","0","0","0"
"2838","383854","0","0","0","1","1","0","1","0","0","0","0","0","0"
"2839","380867","0","0","0","0","0","1","0","0","0","1","1","1","0"
"2840","1328482","0","0","0","1","1","1","1","0","1","0","0","0","0"
"2841","870878","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2842","725577","0","0","0","0","1","0","1","0","0","0","0","0","0"
"2843","707740","1","0","0","0","0","0","0","0","0","0","0","1","0"
"2844","744256","0","0","0","1","1","0","1","0","0","0","0","0","0"
"2845","724753","0","0","0","1","1","1","1","0","0","1","0","1","1"
"2846","712761","0","0","0","0","1","0","1","0","0","0","0","1","0"
"2847","731633","0","0","0","1","1","1","1","0","0","0","0","1","0"
"2848","744934","0","0","0","1","1","1","1","0","0","0","0","0","0"
"2849","724901","1","0","0","0","1","0","0","0","0","0","0","0","0"
"2850","778240","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2851","1360726","1","0","0","1","1","1","1","0","0","1","0","0","0"
"2852","1330272","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2853","724970","0","0","0","1","1","0","0","0","0","0","0","0","0"
"2854","870958","0","0","0","1","1","0","0","0","0","0","0","0","0"
"2855","1331738","0","0","0","1","1","1","1","0","0","0","0","0","0"
"2856","729733","1","0","0","1","1","1","0","0","0","0","0","0","0"
"2857","709680","0","0","0","0","1","0","1","0","0","0","0","0","0"
"2858","718538","0","0","1","0","1","0","1","0","0","1","0","0","0"
"2859","711461","0","0","0","1","1","1","0","0","1","0","0","1","0"
"2860","717540","0","0","0","1","1","1","1","0","0","1","1","1","0"
"2861","313768","0","0","0","1","1","1","1","0","0","1","0","0","0"
"2862","725511","1","0","0","0","1","0","1","0","0","0","0","0","0"
"2863","314681","0","0","0","0","1","0","1","0","0","0","0","0","0"
"2864","1346164","0","0","0","1","1","1","1","0","0","0","0","0","0"
"2865","1323778","0","0","0","0","1","0","1","0","0","0","0","0","0"
"2866","718249","0","0","0","0","0","0","1","0","1","0","0","0","0"
"2867","165862","0","0","1","1","0","0","1","0","0","0","0","0","0"
"2868","707854","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2869","867314","0","0","0","0","1","0","0","0","0","0","0","0","0"
"2870","1358018","0","0","1","1","1","0","1","0","0","0","0","0","0"
"2871","42212","0","0","1","0","1","0","1","0","0","0","0","0","0"
"2872","724224","0","0","1","1","1","0","1","0","1","0","0","0","0"
"2873","1338868","0","0","0","0","1","0","0","0","0","0","1","1","1"
"2874","717184","0","0","1","1","1","0","1","0","0","0","0","0","0"
"2875","720457","0","0","0","1","1","0","1","0","0","0","0","0","0"
"2876","1327180","0","0","0","1","1","1","1","0","0","0","0","0","0"
"2877","378785","0","0","1","0","1","0","1","0","0","0","0","0","0"
"2878","333740","0","0","0","1","1","1","1","0","0","0","0","0","0"
"2879","738200","0","0","0","0","1","0","1","0","0","0","0","0","0"
"2880","1323252","1","0","0","1","1","0","1","0","0","0","0","1","0"
"2881","327901","0","0","0","1","1","1","1","0","0","1","0","0","0"
"2882","733128","0","0","1","1","1","1","0","0","0","0","0","0","0"
"2883","378724","0","0","1","0","0","0","1","0","0","0","0","1","0"
"2884","1098130","0","0","1","1","1","1","1","0","0","1","0","0","0"
"2885","329047","0","0","0","1","1","0","0","0","0","0","0","0","0"
"2886","868466","0","0","0","0","1","1","1","0","0","0","0","0","0"
"2887","353420","0","0","0","0","1","0","0","0","0","0","1","0","1"
"2888","318726","1","0","0","0","0","0","1","0","1","0","0","0","0"
"2889","40299","0","0","0","1","1","1","1","1","0","0","0","0","0"
