id,property_id,rating_count,city
"4908","956506","23","Jaipur"
"4909","956522","22","Jaipur"
"4910","956528","21","Jaipur"
"4911","956706","16","Faridabad"
"4912","956712","12","Faridabad"
"4913","956756","87","Chennai"
"4914","956812","38","Kolhapur"
"4915","956824","49","Kolhapur"
"4916","956832","15","Kumarakom"
"4917","956838","6","Kolhapur"
"4918","956842","5","Kolhapur"
"4919","956850","26","Kolhapur"
"4920","956854","26","Kolhapur"
"4921","956856","21","Kolhapur"
"4922","956864","28","Kolhapur"
"4923","956914","2","Coimbatore"
"4924","956916","39","Kaziranga"
"4925","956922","62","Chidambaram"
"4926","956942","16","Jaipur"
"4927","956952","16","Jaipur"
"4928","957006","106","Corbett"
"4929","957030","42","Devprayag"
"4930","957042","50","Kaziranga"
"4931","957048","6","Kolkata"
"4932","957052","1","Goa"
"4933","957054","15","Lucknow"
"4934","957080","87","Goa"
"4935","957092","70","Kolkata"
"4936","957094","13","Kolkata"
"4937","957118","4","Kolkata"
"4938","957120","4","Kolkata"
"4939","957130","14","Kolkata"
"4940","957134","24","Kolkata"
"4941","957138","20","Kolkata"
"4942","957144","25","Kolkata"
"4943","957148","19","Ludhiana"
"4944","957156","20","Kolkata"
"4945","957162","16","Kolkata"
"4946","957164","133","Chandigarh"
"4947","957170","24","Chandigarh"
"4948","957174","45","Kolkata"
"4949","957180","9","Kolkata"
"4950","957186","11","Ludhiana"
"4951","957190","3","Kolkata"
"4952","957194","44","Kolkata"
"4953","957198","15","Kolkata"
"4954","957202","28","Dharamshala"
"4955","957204","19","Kolkata"
"4956","957210","16","Dharamshala"
"4957","957212","7","Kota"
"4958","957214","16","Hyderabad"
"4959","957222","65","Kurnool"
"4960","957226","30","Kurnool"
"4961","957234","31","Dharamshala"
"4962","957238","4","Ludhiana"
"4963","957240","18","Kausani"
"4964","957246","164","Chandigarh"
"4965","957252","16","Hyderabad"
"4966","957256","34","Ludhiana"
"4967","957270","16","Dharamshala"
"4968","957296","115","Coimbatore"
"4969","957306","33","Coorg"
"4970","957326","108","Coimbatore"
"4971","957334","16","Jaipur"
"4972","957342","16","Jaipur"
"4973","957548","28","Kolkata"
"4974","957550","16","Jaipur"
"4975","957554","124","Kolkata"
"4976","957558","18","Kolkata"
"4977","957560","43","Kolkata"
"4978","957564","43","Kochi"
"4979","957568","40","Kolkata"
"4980","957570","48","Kolkata"
"4981","957578","46","Kolkata"
"4982","957580","16","Jaipur"
"4983","957584","42","Kolkata"
"4984","957590","16","Jaipur"
"4985","957596","20","Chennai"
"4986","957598","14","Kolkata"
"4987","958518","107","Kolhapur"
"4988","958920","37","Lachung"
"4989","959034","50","Kochi"
"4990","967888","29","Leh"
"4991","967898","86","Corbett"
"4992","967904","14","Corbett"
"4993","977910","1","Jaipur"
"4994","977918","1","Jaipur"
"4995","987976","15","Iritty"
"4996","987994","7","Kinnaur"
"4997","987998","16","Kinnaur"
"4998","997728","33","Kohima"
"4999","998042","4","Goa"
"5000","998054","16","Indore"
